Collection;"Record Number";"Project acronym";Title;ID;Teaser;"Domains of application";Programmes;"Fields of science";"Project start date";"Project end date";Language;"Available languages";"Last updated";URL
pubsum;54708;;"Final Report Summary - EUSANH-ISA (Improving science advice for health in Europe, EUSANH)";229716_PS;"Executive summary: 

 The European science advisory network for health (EUSANH) is a collaborative network of science advisory bodies (SABs) within the European Union (EU). Scientific advice on health is defined as the solicited or unsolicited analysis of a defined public heal...";;FP7-SIS;;;;en;en;"2013-03-01 00:02:53";https://cordis.europa.eu/project/id/229716/reporting
programme;707641;;"Personalised prevention of non-communicable diseases - addressing areas of unmet needs using multiple data sources";HORIZON_HORIZON-HLTH-2024-STAYHLTH-01-05-two-stage;"Non-communicable diseases (NCDs) are responsible for the majority of the disease burden in Europe and are the leading cause of avoidable premature death. The human and financial cost of NCDs is high and expected to grow. Reducing the burden of NCDs requires a holistic approach...";;;;;;en;en;"2022-11-24 12:26:02";https://cordis.europa.eu/programme/id/HORIZON_HORIZON-HLTH-2024-STAYHLTH-01-05-two-stage
deliverable;659403;;"Academic paper on the application of social science to air quality and carbon management";689289_25_DELIV;;;;;;;en;en;"2021-03-19 21:06:58";https://cordis.europa.eu/result/rcn/659403/en
deliverable;335189;;"Review of social science and AQ&CM";689289_24_DELIV;;;;;;;en;en;"2020-08-07 14:23:42";https://cordis.europa.eu/result/rcn/335189/en
pubsum;241046;;"Final Report Summary - FRAILOMIC (Utility of omic-based biomarkers in characterizing older individuals at risk for frailty, its progression to disability and general consequences to health and well-being - The FRAILOMIC Initiative)";305483_PS;"The global population of older people is increasing rapidly. From 2013 to 2060 the proportion of the population aged ≥65 years is projected to increase from 18% to 28% and the proportion of those aged ≥80 years from 5% to 12%. An aging population raises social and economic...";;FP7-HEALTH;;;;en;en;"2018-11-26 11:15:47";https://cordis.europa.eu/project/id/305483/reporting
pubsum;202288;;"Final Report Summary - HEARTHEALTHYHOODS (Social and Physical Urban Environment and Cardiovascular Health: The Much Needed Population Approach)";336893_PS;"The main objective of the ERC StG 336893 HeartHealthyHoods (HHH) project was to study the associations between the social and physical features of the urban environment and population cardiovascular health in the city of Madrid. The HHH project has characterized the social and...";;FP7-IDEAS-ERC;;;;en;en;"2017-08-14 17:20:48";https://cordis.europa.eu/project/id/336893/reporting
pubsum;149857;;"Final Report Summary - ECOGENES (Adapting to Global Change in the Mediterranean hotspot: from genes to ecosystems)";264125_PS;"Global change is introducing pervasive threats to the preservation of natural resources, with long-term consequences often difficult to measure. Concerned citizens demand answers from administrations; however, designing strategies that simultaneously improve...";;FP7-REGPOT;;;;en;en;"2014-11-04 12:14:12";https://cordis.europa.eu/project/id/264125/reporting
pubsum;158286;;"Final Report Summary - FLUCURE (Development of novel antiviral drugs against Influenza)";259972_PS;"Executive Summary:The FLUCURE project has been a four-year initiative aimed to develop novel, first-in-class antivirals against influenza with broad-spectrum activity against human, avian and swine influenza viruses. These small molecule inhibitors of viral replication exhibit...";;FP7-HEALTH;;;;en;en;"2015-03-12 12:44:57";https://cordis.europa.eu/project/id/259972/reporting
pubsum;192057;;"Final Report Summary - PLANTFOODSEC (PLANT AND FOOD BIOSECURITY)";261752_PS;"The European Union (EU) Networks of Excellence in Security project “Plant and Food Security” (PLANTFOODSEC) addressed biological threats to crops and food from production, through processing and marketing, to consumption.  Unlike other EU initiatives in support of...";;FP7-SECURITY;;;;en;en;"2016-11-17 11:21:18";https://cordis.europa.eu/project/id/261752/reporting
project;235569;GRETA;"GReen Energy Transition Actions";101022317;"The GRETA project aims to improve understanding on the conditions and barriers for energy citizenship emergence. Energy citizenship has come to represent a form of active participation within energy systems that ultimately supports local and global decarbonisation goals. It...";;H2020-EU.3.3.,H2020-EU.3.3.6.;"/engineering and technology/environmental engineering/energy and fuels/renewable energy;/social sciences/social geography/transport/electric vehicles;/natural sciences/earth and related environmental sciences/atmospheric sciences/climatology/climatic changes";2021-05-01;2023-10-31;en;en;"2022-12-29 00:12:15";https://cordis.europa.eu/project/id/101022317
programme;706826;;"Framework Partnership Agreement (FPA) for a Living Lab network support structure";HORIZON_HORIZON-MISS-2022-SOIL-01-08;"Living labs and lighthouses are a core element of the mission ‘A Soil Deal for Europe’. They are meant to bring together a variety of actors to co-create and test solutions on the ground, thereby delivering innovations with high potential for rapid uptake by land managers...";;;;;;en;en;"2022-06-27 15:54:04";https://cordis.europa.eu/programme/id/HORIZON_HORIZON-MISS-2022-SOIL-01-08
mag;418314;;"A quantum leap forward for European fundamental research";418314-wuantum-leap-forward-european-fundamental-research;"Up until a few years ago, quantum technologies were the reserve of science-fiction and the excitable minds of physicists who were determined to bring them from the realm of theory to the realm of reality. Now, there are very high hopes that the first quantum supercomputers will appear within the next few years, potentially before even the end of the current decade.";;;;;;en;de,en,es,fr,it,pl;"2020-06-04 12:52:05";https://cordis.europa.eu/article/id/418314-wuantum-leap-forward-european-fundamental-research
brief;429929;;"Meet the biosolutions set to revolutionise the agriculture sector";429929-meet-the-biosolutions-set-to-revolutionise-the-agriculture-sector;"The use of chemical products for plant protection and growth may be a thing of the past as an EU-funded project gears up to take their biopesticide and biostimulant products to market.";"Climate Change and Environment,Food and Natural Resources";H2020-EU.3.,H2020-EU.2.3.,H2020-EU.2.1.;;;;en;de,en,es,fr,it,pl;"2021-05-12 12:54:14";https://cordis.europa.eu/article/id/429929-meet-the-biosolutions-set-to-revolutionise-the-agriculture-sector
