Collection;"Record Number";"Project acronym";Title;ID;Teaser;"Domains of application";Programmes;"Fields of science";"Project start date";"Project end date";Language;"Available languages";"Last updated";URL
project;214860;PDP4E;"Methods and tools for GDPR compliance through Privacy and Data Protection Engineering";787034;"PDP4E is an innovation action that will provide software and system engineers with methods and software tools to systematically apply data protection principles in the projects they carry out, so that the products they create comply with the General Data Protection Regulation...";;H2020-EU.3.7.6.,H2020-EU.3.7.;"/natural sciences/computer and information sciences/software;/natural sciences/computer and information sciences/computer security/data protection;/natural sciences/computer and information sciences/data science/big data;/natural sciences/biological sciences/ecology/ecosystems;/social sciences/sociology/governance/crisis management";2018-05-01;2021-04-30;en;en;"2022-08-23 17:42:18";https://cordis.europa.eu/project/id/787034
programme;851;;"Specific Programme ""Cooperation"": Food, Agriculture and Biotechnology";FP7-KBBE;;;;;2007-01-01;2013-12-31;en;de,en,es,fr,it,pl;"2014-03-05 10:00:02";https://cordis.europa.eu/programme/id/FP7-KBBE
pubsum;736022;;"Periodic Reporting for period 1 - SYSTEM (SYnergy of integrated Sensors and Technologies for urban sEcured environMent)";787128_PS;"Illegal activities associated with the production of illicit drugs or explosives endanger citizens from a number of perspectives, including negative effects on public health for  those communities living in the urban and sub-urban areas where production is realised. Here...";;H2020-EU.3.7.,H2020-EU.3.7.2.,H2020-EU.3.7.1.,H2020-EU.3.7.7.;;;;en;en;"2021-10-21 23:29:58";https://cordis.europa.eu/project/id/787128/reporting
pubsum;431503;;"Final Report Summary - BEIPD (Be International Post-Doc - Euregio and Greater Region)";600405_PS;"1.	Executive summary The BeIPD-Cofund project (2013-2019) allowed the University of Liege to offer 136 positions to worldwide postdoctoral researchers with the purpose of establishing themselves as experienced researchers. Fellowships were awarded across all disciplines to 104...";;FP7-PEOPLE;;;;en;en;"2020-01-14 14:01:20";https://cordis.europa.eu/project/id/600405/reporting
pubsum;247251;;"Final Report Summary - HYPORTH (New approaches in the development of Hypoallergenic implant material in Orthopaedics: steps to personalised medicine)";602398_PS;"Total joint arthroplasty is considered as one of the most successful procedures in orthopaedic surgery. Although many improvements were made, tissue reactions to biomaterials, infection and lacking fixation are still the main reasons for failure and revision surgery.  Various...";;FP7-HEALTH;;;;en;en;"2019-01-15 12:05:08";https://cordis.europa.eu/project/id/602398/reporting
pubsum;186352;;"Periodic Reporting for period 2 - RNEst14-15 (Estonian Researchers' Nights 2014-2015)";633397_PS;"The 2015 European Researchers’ Night in Estonia, RNest 2014-2015, actually consisted of the continuation of several events of which the success didn’t stop growing from the very start.Beyond the enhancement of the researchers’ public recognition and the youth stimulation...";;H2020-EU.1.3.,H2020-EU.1.3.5.;;;;en;en;"2021-03-29 11:19:12";https://cordis.europa.eu/project/id/633397/reporting
pubsum;164294;;"Final Report Summary - ESWIRP (European Strategic Wind Tunnels Improved Research Potential)";227816_PS;"Executive Summary:“European Strategic Wind tunnel Improved Research Potential” ESWIRP is a project in the EU 7th Framework program (FP7) and it is designed to improve the performance capabilities of the three strategic wind tunnels in Europe by intensifying the cooperation...";;FP7-INFRASTRUCTURES;;;;en;en;"2015-05-20 13:25:05";https://cordis.europa.eu/project/id/227816/reporting
pubsum;157215;;"Final Report Summary - BIOGNOSTIX (A new generation of fibre-based diagnostic sensors)";263061_PS;"Executive Summary:The aim of BiognostiX was to develop technologies and flexible manufacturing methods using fibre-based substrates (e.g. paper or card) for the fabrication of inexpensive point-of-use diagnostic tests for veterinary, agri-food and human health bio-markers.This...";;FP7-NMP;;;;en;en;"2015-02-24 18:39:09";https://cordis.europa.eu/project/id/263061/reporting
project;231727;ICU4Covid;"Cyber-Physical Intensive Care Medical System for Covid-19";101016000;"The European health services have well responded to the COVID-19 emerging crisis, especially if and where the intensive care unit (ICU) capacities were sufficient, were prepared and collectively cooperating, sharing knowledge and were able to protect from further spreading of...";;H2020-EU.3.1.;"/medical and health sciences/clinical medicine/critical care medicine;/medical and health sciences/health sciences/infectious diseases/RNA viruses/coronaviruses;/social sciences/economics and business/business and management/employment";2021-01-01;2022-12-31;en;en;"2022-12-28 23:58:07";https://cordis.europa.eu/project/id/101016000
brief;429871;;"New insights on protecting our skin from air pollution";429871-new-insights-on-protecting-our-skin-from-air-pollution;"Air pollution isn’t just bad for our hearts and lungs – it’s also harmful to our skin. To learn more, three young researchers from across Europe investigated the harmful impact different types of air pollution has on our skin and what we can do to better protect it.";"Climate Change and Environment,Health";H2020-EU.1.3.,H2020-EU.1.3.1.;;;;en;de,en,es,fr,it,pl;"2021-05-06 15:18:42";https://cordis.europa.eu/article/id/429871-new-insights-on-protecting-our-skin-from-air-pollution
pubsum;201465;;"Final Report Summary - ENANOMAPPER (eNanoMapper - A Database and Ontology Framework for Nanomaterials Design and Safety Assessment)";604134_PS;"The eNanoMapper project proposed an ontology and computational infrastructure for toxicological data management of engineered nanomaterials (ENMs) based on open standards, open source, ontologies and an interoperable design to enable a more effective, integrated approach to EU...";;FP7-NMP;;;;en;en;"2017-07-24 18:54:24";https://cordis.europa.eu/project/id/604134/reporting
