Collection;"Record Number";"Project acronym";Title;ID;Teaser;"Domains of application";Programmes;"Fields of science";"Project start date";"Project end date";Language;"Available languages";"Last updated";URL
pubsum;414226;;"Periodic Reporting for period 2 - SHARE4RARE (Social media platform dedicated to rare diseases, using collective intelligence for the generation of awareness and advanced knowledge on this large group of diseases.)";780262_PS;"Rare diseases (RDs) affect around 5 of every 10.000 people. Furthermore, this general group of diseases encompasses between 5.000 to 7.000 of different conditions. This facts make that rare diseases patients and caregivers often feel isolated because they are spread across...";;H2020-EU.2.1.1.;;;;en;en;"2021-11-22 22:20:04";https://cordis.europa.eu/project/id/780262/reporting
pubsum;176105;;"Final Report Summary - AT-INSULATE (Development of a new cost-efficient and not-fuel fossil dependent insulating foam material which meet the strict EU requirements regarding thermal and noise efficiency in building and ship constructio)";314272_PS;"AT-INSULATE has been a project proposed by several European SMEs to contribute with a novel material in order to fulfill the thermal and acoustic requirements by the increasingly demanding national and international regulations on buildings, insuring a better...";;FP7-SME;;;;en;en;"2016-02-01 12:55:46";https://cordis.europa.eu/project/id/314272/reporting
pubsum;192641;;"Final Report Summary - EU-MASCARA (Markers for Sub-Clinical Cardiovascular Risk Assessemnt)";278249_PS;"Cardiovascular disease (CVD) is the main cause of death in Europe and worldwide. CVD also leads to disability, hospital admissions and reduced ability to work and therefore affects individual patients, health care systems and societies as a whole. CVD develops slowly and from...";;FP7-HEALTH;;;;en;en;"2016-12-14 13:03:53";https://cordis.europa.eu/project/id/278249/reporting
pubsum;54676;;"Final Report Summary - MINOTOR (Modelling of electronic processes at interfaces in organic-based electronic devices)";228424_PS;"Executive summary: 

 MINOTOR is a three-year project focusing on the theoretical modelling of interfaces involving organic semiconductors for applications in the blooming field of organic electronics. The project gathers ten groups, with academic and industrial partners, incl...";;FP7-NMP;;;;en;en;"2013-01-18 00:02:53";https://cordis.europa.eu/project/id/228424/reporting
pubsum;47343;;"Final Report Summary - SPIDERA FOR LIFE (Speeding collaborations in the life science and health domain of the European research area and beyond)";37207_PS;"SPIDERA FOR LIFE utilised the concept of web-based online networking to assist in the rapid creating of new business relationships between individuals and organisations in order to create collaborative partnerships. The network platform leveraged powerful social network analys...";;FP6-LIFESCIHEALTH;;;;en;en;"2011-04-14 00:00:00";https://cordis.europa.eu/project/id/37207/reporting
project;73836;ENVIE;"Co-ordination action on Indoor Air Quality and Health Effects";502671;"Modern European citizens spend in excess of 90 % of their time in indoor environments. Up to now national and European air quality policies have devoted most of their efforts towards the limitation of outdoor environmental concentrations for some specific pollutants. Indoor ex...";;FP6-POLICIES;"/medical and health sciences/clinical medicine/pneumology/asthma;/medical and health sciences/clinical medicine/oncology/lung cancer;/engineering and technology/environmental engineering/air pollution engineering;/natural sciences/earth and related environmental sciences/environmental sciences/pollution;/engineering and technology/environmental engineering/energy and fuels";2004-04-01;2008-10-31;en;en;"2022-05-25 21:58:23";https://cordis.europa.eu/project/id/502671
pubsum;808960;;"Periodic Reporting for period 1 - INCREASE (Intelligent Collections of Food Legumes Genetic Resources for European Agrofood Systems)";862862_PS;"Food legumes are crucial for all agriculture-related societal challenges including climate change mitigation, agrobiodiversity conservation, sustainable agriculture, food security and human health. In this regard, a key aspect is the transition to plant-based diets, largely...";;H2020-EU.3.2.1.1.,H2020-EU.3.2.;;;;en;en;"2022-03-25 02:06:01";https://cordis.europa.eu/project/id/862862/reporting
programme;706763;;"Incentives and business models for soil health";HORIZON_HORIZON-MISS-2021-SOIL-02-05;"Healthy soils are the basis of many ecosystems services that we take for granted such as sufficient and safe food, clean water, clean air and an abundant biodiversity. They also underpin sustainable and resilient value chains (food and non-food) and contribute to our quality...";;;;;;en;en;"2022-06-27 14:16:14";https://cordis.europa.eu/programme/id/HORIZON_HORIZON-MISS-2021-SOIL-02-05
pubsum;788048;;"Periodic Reporting for period 1 - EPHOR (Exposome project for health and occupational research)";874703_PS;"Exposure in the workplace can lead to many diseases, such as cancer, cardiovascular and respiratory disease. The total burden of disease caused by occupational exposure is estimated at 5-7%. Given the associated societal and economic pressure, ensuring a healthy work...";;H2020-EU.3.1.,H2020-EU.3.1.2.;;;;en;en;"2022-05-10 16:56:01";https://cordis.europa.eu/project/id/874703/reporting
pubsum;264435;;"Periodic Reporting for period 1 - ONALABS (Non-invasive smart wearable solution for continuous monitoring of physiological parameters and biomarkers for chronic patientswith cardiac and respiratory diseases from the neonate to the elderly)";809604_PS;"The global health-care industry faces two critical challenges: large variation in patient outcomes and continually increasing costs. The variations are mainly the results of differences in medical practices. The second major health-care problem is that most developed countries...";;H2020-EU.3.1.,H2020-EU.3.1.4.,H2020-EU.2.1.1.,H2020-EU.2.3.1.,H2020-EU.3.1.6.;;;;en;en;"2019-04-10 14:47:40";https://cordis.europa.eu/project/id/809604/reporting
pubsum;201586;;"Final Report Summary - EURONANOMED II (EUROpean network for transnational collaborative RTD projects in the field of NANOMEDicine)";321570_PS;"Nanomedicine, the application of nanotechnology to health, is a fast-growing field with a large potential for improving diagnostics and therapeutic solutions in many diseases. The EuroNanoMed II (ENM II) consortium, with 21 partners from 18 countries and regions (Table 1)...";;FP7-NMP;;;;en;en;"2017-07-26 11:07:57";https://cordis.europa.eu/project/id/321570/reporting
pubsum;198189;;"Periodic Reporting for period 3 - ASTERICS (Astronomy ESFRI and Research Infrastructure Cluster)";653477_PS;"The ASTERICS project (Astronomy ESFRI and Research Infrastructure Cluster) is a collaborative cluster for the next generation ESFRI telescope facilities (ELT, CTA, SKA, KM3NeT, EST, see Figure 1) and other relevant research infrastructure initiatives in the area of astronomy...";;H2020-EU.1.4.1.1.,H2020-EU.1.4.;;;;en;en;"2019-12-23 11:24:13";https://cordis.europa.eu/project/id/653477/reporting
pubsum;168158;;"Final Report Summary - ALGATEC II (Optimisation of the biotechnological recycling solution for olive washing water)";315469_PS;"Executive Summary:The European Union is the most important producer of olives and olive oil in the world. Main producers are placed in the basin of the Mediterranean Sea, being Spain, Italy and Greece the biggest ones. In 2010/11 the world production of olive oil was...";;FP7-SME;;;;en;en;"2015-07-24 11:45:28";https://cordis.europa.eu/project/id/315469/reporting
pubsum;149791;;"Final Report Summary - REFINEMENT (Financing systems’ effects on the Quality of Mental health care in Europe)";261459_PS;"How the goals of high quality, equity, efficiency and better care in the field of mental health can be achieved by adequate mixes of financing systems (tax, social and private health insurance and out of pocket payments, etc.) and by adequate provider payment...";;FP7-HEALTH;;;;en;en;"2014-11-04 10:33:57";https://cordis.europa.eu/project/id/261459/reporting
pubsum;141802;;"Final Report Summary - CLIMSAVE (Climate change integrated assessment methodology for cross-sectoral adaptation and vulnerability in Europe)";244031_PS;"There is widespread acceptance that the climate is changing and, thus, it is vital that decision-makers have access to reliable science-based information to help them respond to climate change impacts and assess opportunities for adaptation. CLIMSAVE is a pan-European project...";;FP7-ENVIRONMENT;;;;en;en;"2014-07-08 17:29:19";https://cordis.europa.eu/project/id/244031/reporting
project;64618;;"UV-radiation, noise, indoor exposure, electromagnetic fields (UNIE)";1969;"Specific Objectives

Specific Objectives in 2002
- to develop, improve, evaluate/ validate of methods and instrumentation for measuring human exposure and providing a basis for reference data at EU level.

The focus is:
- to measure exposure concentrations, including exposure ...";;FP5-JRC;"/natural sciences/chemical sciences/catalysis/photocatalysis;/natural sciences/chemical sciences/organic chemistry/hydrocarbons;/engineering and technology/environmental engineering/air pollution engineering;/natural sciences/earth and related environmental sciences/environmental sciences/pollution;/natural sciences/earth and related environmental sciences/atmospheric sciences/climatology/climatic changes";;;en;en;"2002-10-02 01:02:03";https://cordis.europa.eu/project/id/1969
