Collection;"Record Number";"Project acronym";Title;ID;Teaser;"Domains of application";Programmes;"Fields of science";"Project start date";"Project end date";Language;"Available languages";"Last updated";URL
publication;505800;;"The Evolution of mHealth Solutions for Heart Failure Management";643694_468978_PUBLI;;;;;;;en;en;"2020-09-10 11:14:44";https://doi.org/10.5281/zenodo.3354241
publication;505798;;"A computational approach for the estimation of heart failure patients status using saliva biomarkers";643694_468975_PUBLI;;;;;;;en;en;"2020-09-10 11:14:44";https://doi.org/10.5281/zenodo.1311714
publication;505799;;"Estimation of New York Heart Association class in heart failure patients based on machine learning techniques";643694_468976_PUBLI;;;;;;;en;en;"2020-09-10 11:14:44";https://doi.org/10.5281/zenodo.1311685
publication;505797;;"Estimation of Heart Failure Patients Medication Adherence through the Utilization of Saliva and Breath Biomarkers and Data Mining Techniques";643694_468974_PUBLI;;;;;;;en;en;"2020-09-10 11:14:44";https://doi.org/10.5281/zenodo.3354287
publication;505796;;"Heart Failure: Diagnosis, Severity Estimation and Prediction of Adverse Events Through Machine Learning Techniques";643694_468968_PUBLI;;;;;;;en;en;"2020-09-10 11:14:44";https://doi.org/10.1016/j.csbj.2016.11.001
publication;505795;;"Predicting Heart Failure Patient Events by Exploiting Saliva and Breath Biomarkers Information";643694_468967_PUBLI;;;;;;;en;en;"2020-09-10 11:14:44";https://doi.org/10.5281/zenodo.1311700
publication;505794;;"Predicting adherence of patients with HF through machine learning techniques.";643694_468949_PUBLI;;;;;;;en;en;"2020-09-10 11:14:44";https://doi.org/10.5281/zenodo.1311739
publication;505793;;"HEARTEN: An integrated mHealth platform for holistic HF management";643694_468948_PUBLI;;;;;;;en;en;"2020-09-10 11:14:44";https://doi.org/10.5281/zenodo.1311690
publication;505792;;"Poster session 6";643694_180254_PUBLI;;;;;;;en;en;"2020-09-10 11:14:44";https://doi.org/10.1093/ehjci/jex299
publication;505791;;"A breath sampling system assessing the influence of respiratory rate on exhaled breath composition";643694_180253_PUBLI;;;;;;;en;en;"2020-09-10 11:14:44";https://doi.org/10.1109/EMBC.2015.7320156
publication;505790;;"Determination of volatile organic compounds in exhaled breath of heart failure patients by needle trap micro-extraction coupled with gas chromatography-tandem mass spectrometry";643694_180252_PUBLI;;;;;;;en;en;"2020-09-10 11:14:44";https://doi.org/10.1088/1752-7163/aa94e7
publication;505789;;"The effect of sampling procedures on the urate and lactate concentration in oral fluid";643694_180251_PUBLI;;;;;;;en;en;"2020-09-10 11:14:44";https://doi.org/10.1016/j.microc.2017.02.032
publication;505788;;"Comparison of sampling bags for the analysis of volatile organic compounds in breath";643694_180250_PUBLI;;;;;;;en;en;"2020-09-10 11:14:44";https://doi.org/10.1088/1752-7155/9/4/047110
publication;505787;;"HEARTEN: A co-operative mHEALTHenvironment targeting adherence and management of patients suffering from Heart Failure";643694_178569_PUBLI;;;;;;;en;en;"2020-09-10 11:14:44";https://cordis.europa.eu/project/id/643694/results
publication;505786;;"Novel strategy for sulfapyridine detection using a fully integrated electrochemical Bio-MEMS: Application to honey analysis";643694_178531_PUBLI;;;;;;;en;en;"2020-09-10 11:14:44";https://doi.org/10.1016/j.bios.2016.08.083
publication;505785;;"Development of a novel capacitance electrochemical biosensor based on silicon nitride for ochratoxin A detection";643694_178530_PUBLI;;;;;;;en;en;"2020-09-10 11:14:44";https://doi.org/10.1016/j.snb.2016.03.166
publication;505784;;"A fully integrated electrochemical biosensor platform fabrication process for cytokines detection";643694_178529_PUBLI;;;;;;;en;en;"2020-09-10 11:14:44";https://doi.org/10.1016/j.bios.2016.09.023
publication;505783;;"Sensitive Potentiometric Determination of Amphetamine with an All-Solid-State Micro Ion-Selective Electrode";643694_178528_PUBLI;;;;;;;en;en;"2020-09-10 11:14:44";https://doi.org/10.1080/00032719.2017.1326053
publication;505782;;"A novel potentiometric microsensor for real-time detection of Irgarol using the ion-pair complex [Irgarol-H] + [Co(C 2 B 9 H 11 ) 2 ] −";643694_178527_PUBLI;;;;;;;en;en;"2020-09-10 11:14:44";https://doi.org/10.1016/j.snb.2018.04.070
publication;505781;;"PROYECTO HEARTEN: ECOSISTEMA MHEALTH PARA PACIENTES CON INSUFICIENCIA CARDÍACA CRÓNICA";643694_178315_PUBLI;;;;;;;en;en;"2020-09-10 11:14:44";https://cordis.europa.eu/project/id/643694/results
publication;505780;;"RECOLECCIÓN PROSPECTIVA DE DATOS PARA ESTABLECER UN SISTEMA DE GESTIÓN DEL CONOCIMIENTO PARA MEJORA DE LA ADHERENCIA Y MANEJO DE PACIENTES CON INSUFICIENCIA CARDÍACA (IC)";643694_178314_PUBLI;;;;;;;en;en;"2020-09-10 11:14:44";https://cordis.europa.eu/project/id/643694/results
publication;505777;;"INTEGRACIÓN DE UNA APLICACIÓN MHEALTH EN EL ECOSISTEMA EHR DEL SISTEMA PÚBLICO ANDALUZ DE SALUD";643694_178311_PUBLI;;;;;;;en;en;"2020-09-10 11:14:44";https://cordis.europa.eu/project/id/643694/results
publication;505776;;"Highly Sensitive Electrochemical BioMEMS for TNF-α Detection in Humansaliva: Heart Failure";643694_177555_PUBLI;;;;;;;en;en;"2020-09-10 11:14:44";https://doi.org/10.1016/j.proeng.2016.11.156
publication;505775;;"Novel Strategy for Sulfapyridine Detection Using a Fully Integrated Bio-MEMS: Application to Honey Analysis";643694_177554_PUBLI;;;;;;;en;en;"2020-09-10 11:14:44";https://doi.org/10.1016/j.protcy.2017.04.109
publication;505774;;"Biopatterning of antibodies on poly(pyrrole)-nanowires using nanocontact printing: Surface characterization";643694_177468_PUBLI;;;;;;;en;en;"2020-09-10 11:14:44";https://doi.org/10.1016/j.msec.2018.05.047
publication;505773;;"Highly selective apo-arginase based method for sensitive enzymatic assay of manganese (II) and cobalt (II) ions";643694_177467_PUBLI;;;;;;;en;en;"2020-09-10 11:14:44";https://doi.org/10.1016/j.saa.2017.12.031
publication;505772;;"Novel Sensitive Impedimetric Microsensor for Phosphate Detection Based on a Novel Copper Phthalocyanine Derivative";643694_177466_PUBLI;;;;;;;en;en;"2020-09-10 11:14:44";https://doi.org/10.1080/00032719.2017.1322096
publication;505771;;"A Highly Sensitive Miniaturized Impedimetric Perchlorate Chemical Sensor";643694_177465_PUBLI;;;;;;;en;en;"2020-09-10 11:14:44";https://doi.org/10.1109/JSEN.2017.2780445
publication;505770;;"Fabrication of new polypyrrole/silicon nitride hybrid materials for potential applications in electrochemical sensors: Synthesis and characterization";643694_177464_PUBLI;;;;;;;en;en;"2020-09-10 11:14:44";https://doi.org/10.1080/10601325.2017.1336728
publication;505769;;"Development of a Perchlorate Chemical Sensor Based on Magnetic Nanoparticles and Silicon Nitride Capacitive Transducer";643694_177463_PUBLI;;;;;;;en;en;"2020-09-10 11:14:44";https://doi.org/10.1002/elan.201700824
